,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
UgzfWTAagA5mBdmMJPV4AaABAg,Andrew Haase,1 month ago,1512433195299,Sing a Christmas Carol!,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.364,Empty tweets / Garbage / No sentiments,0.603
Ugwuy-CrpRzAQmBz44d4AaABAg,connor Thompson,1 month ago,1512433195302,2567,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxkwUVHam44w8_Rwb94AaABAg,Mike Morris,1 month ago,1512433195305,A white colonist AND Christian? That's twice as evil!! =P,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.465,Surprise,0.804
Ugxb0hkwFfgEDijcWmd4AaABAg,Stop using autism as an insult. U hurt my feelings,1 month ago,1512433195308,1:42 if you don't have hands then how are you holding that reaper,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.542,Surprise,0.508
Ugyn2LK9MWpL_KpzyX94AaABAg,A potato from Greece :D,1 month ago,1512433195312,I love potatoes,0,false,0,,,,,,,/Positive/Love/,Positive,0.837,Love,0.777
UgzrcScBwU8EJmNSEMN4AaABAg,Andrew Haase,1 month ago,1512433195315,open your present! I hope you like what i got you.,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.495,Enthusiasm,0.343
UgxTP-Ocb55CXTGzD8R4AaABAg,A potato from Greece :D,1 month ago,1512433196439,Hallo,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzEbkGLilLDi2CE23N4AaABAg,TitaniumCyclone,1 month ago,1512433196442,"Do a pranksgiving, Orange",0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.434,Empty tweets / Garbage / No sentiments,0.689
UgwEoa2WrogfC8V8IIJ4AaABAg,Andrew Haase,1 month ago,1512433196445,Trick pear into eating this TNT sandwich with highly combustible hot sauce.,0,false,0,,,,,,,/Negative/Hate/,Negative,0.373,Hate,0.241
UgxxVmsq6yPMScOdS594AaABAg,ezrestec,1 month ago,1512433196448,Woah,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.506
UgznwU7n1EHjBiB2URR4AaABAg,Hasatanel Belial,1 month ago,1512433196451,Yu-Gi-Oh!!!,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.403,Happiness,0.301
UgwvJ7Z-X8cEBH8eKt94AaABAg,Bailey Webb,1 month ago,1512433196453,"HEY ORANGE IF U DON'T GIVE PEAR 100,000,000 BABIES I'LL TAKE ALL OF YOUR TNT!?!",0,false,0,,,,,,,/Positive/Love/,Positive,0.384,Love,0.215
UgwrSB_nx49teQweJj14AaABAg,wyatt davis,1 month ago,1512433196456,hhahahahha,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzG_OTuIeVEu_TVhNJ4AaABAg,Bradley Cotton,1 month ago,1512433196460,"Hey! Hey, Orange! What’s a haunted turkey? 👻🦃",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.45,Surprise,0.698
Ugz3bDTUTGt1lVxxVYF4AaABAg,The Gamer Toad,1 month ago,1512433196463,YAY I love unicorns,0,false,0,,,,,,,/Positive/Love/,Positive,0.925,Love,0.67
UgxXZNHYCck6AsrBRol4AaABAg,Ann Lee,1 month ago,1512433196465,I want to see🍊in a turkey 🦃 costume for pranksgiving.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.351,Surprise,0.77
UgzSyZ12tT5qhNLlqJh4AaABAg,Kiran Kundi,1 month ago,1512433196468,Comon man do some gamjng,3,true,2,,,,,,,/Negative/Boredom/,Negative,0.358,Boredom,0.255
,,,,,,,,UgzSyZ12tT5qhNLlqJh4AaABAg.8_4T-oJknLM8_4T23Y4GRP,Kiran Kundi,1 month ago,1512433198672,No gaming,1,/Negative/Sadness/,Negative,0.613,Sadness,0.242
,,,,,,,,UgzSyZ12tT5qhNLlqJh4AaABAg.8_4T-oJknLM8_4T2vEit3F,Kiran Kundi,1 month ago,1512433198674,I meant,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.421,Empty tweets / Garbage / No sentiments,0.591
UgzJpMcIfspp8z4guLN4AaABAg,Kinder Parkin Leepung,1 month ago,1512433196473,Please Orange Please,0,false,0,,,,,,,/Negative/Worry/,Negative,0.519,Worry,0.27
UgyYH-o6g35kveV4wJl4AaABAg,Stacey Covington,1 month ago,1512433196476,Pumpkin Pie,3,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.44,Empty tweets / Garbage / No sentiments,0.514
UgxXAt06AkKVc1ISK4t4AaABAg,Pokemon funny videos Pokemon funny videos,1 month ago,1512433196479,How do you scare pair,0,false,0,,,,,,,/Negative/Worry/,Negative,0.444,Worry,0.28
UgyiRidHofCRNiXoXAZ4AaABAg,Belle Reesie,1 month ago,1512433196482,Turkey is my favorite thansgiving food.,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.392,Happiness,0.321
UgyfDCXTuVBCDHwX9tJ4AaABAg,Karns ツ,1 month ago,1512433196486,Lol XD,0,false,0,,,,,,,/Positive/Fun/,Positive,0.677,Fun,0.475
UgyQgTcPkcBGXudpxBh4AaABAg,daniel batman6,1 month ago,1512433196490,3rd,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugx9QMUcRGJbMGHMYuF4AaABAg,Mikey Joey,1 month ago,1512433196493,orange here How2:Exblode Pear Then Say KNIFE,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.513,Empty tweets / Garbage / No sentiments,0.613
UgyuKu4zRLaGfHHcX0h4AaABAg,Andrew Haase,1 month ago,1512433196496,"Hey Orange, Eat pear",0,false,0,,,,,,,/Positive/Happiness/,Positive,0.456,Happiness,0.233
UgyHn8ZClIcwnryx_t54AaABAg,VanishEclipse4867,1 month ago,1512433196499,That stuffing yo,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.502,Surprise,0.7
UgyGkbOhUkPv9o0HLwJ4AaABAg,FilmmakeroftheFuture,1 month ago,1512433199363,I'm not sure I have a favorite Thanksgiving food.  And anything I mention would be one I'd eat any time of the year.,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.412,Empty tweets / Garbage / No sentiments,0.633
UgxrQzYfPV2pbxHIFs54AaABAg,The Gaming Potato,1 month ago,1512433199366,0:35 no pls,0,false,0,,,,,,,/Negative/Sadness/,Negative,0.563,Sadness,0.241
Ugx5nOmQPjGjy6VdbxV4AaABAg,MineG4mez,1 month ago,1512433199369,Happy Thanksgiving !,0,false,0,,,,,,,/Positive/Love/,Positive,0.876,Love,0.465
UgxOuKBVfRjhygdnmOl4AaABAg,justė pupe,1 month ago,1512433199372,"Orange fart  on to little apple's face , but don't do too much, he can't handel a normal fart.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.52,Worry,0.262
Ugx2_5c4PzMpmKR02_x4AaABAg,Chris Medina,1 month ago,1512433199375,Ham,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxR9kBbaTIoQA9F0vp4AaABAg,Alex Gerges,1 month ago,1512433199379,Turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
UgwRTErABjVGwVQAvgV4AaABAg,Mr Plate,1 month ago,1512433199383,Here y’all,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.366,Empty tweets / Garbage / No sentiments,0.527
UgxV18frfdlj-7GGeZh4AaABAg,rabi,1 month ago,1512433199386,171st,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgygjnLTrceZd6qttm94AaABAg,DanTDM Fan,1 month ago,1512433199389,That a slice to meet you HAHAHAHAHAHAHAHA 😂,24,true,6,,,,,,,/Neutral/Surprise/,Neutral,0.356,Surprise,0.831
,,,,,,,,UgygjnLTrceZd6qttm94AaABAg.8_4RyD5HwX-8_4Sx_RzYgG,Kiran Kundi,1 month ago,1512433199830,DanTDM Fan  wait why u Dan tdm fan when u like ao,0,/Neutral/Surprise/,Neutral,0.387,Surprise,0.637
,,,,,,,,UgygjnLTrceZd6qttm94AaABAg.8_4RyD5HwX-8_5OhaxjKoS,Peggy Schuyler,1 month ago,1512433199832,True dat kiran kundi,0,/Neutral/Surprise/,Neutral,0.523,Surprise,0.683
,,,,,,,,UgygjnLTrceZd6qttm94AaABAg.8_4RyD5HwX-8_71SAvmEPR,Maria Teixeira,1 month ago,1512433199834,DanTDM Fan thats not a slice joke,0,/Neutral/Surprise/,Neutral,0.439,Surprise,0.746
,,,,,,,,UgygjnLTrceZd6qttm94AaABAg.8_4RyD5HwX-8_BSJAEDDwX,Kenny Gaming,1 month ago,1512433199837,Guys I guess the pilgrimreaper needs a chill pill,0,/Neutral/Surprise/,Neutral,0.557,Surprise,0.642
,,,,,,,,UgygjnLTrceZd6qttm94AaABAg.8_4RyD5HwX-8_GhNYrvMnx,man-thing monster,1 month ago,1512433199840,DanTDM Fan I thought you were dantdm for real,1,/Neutral/Surprise/,Neutral,0.471,Surprise,0.942
,,,,,,,,UgygjnLTrceZd6qttm94AaABAg.8_4RyD5HwX-8_GhXE1l1aD,man-thing monster,1 month ago,1512433199843,Kiran Kundi so he can like two youtubers,0,/Positive/Fun/,Positive,0.477,Fun,0.264
UgzmOLzGjkokFc5vXz54AaABAg,Maldog22344,1 month ago,1512433199393,I was called an orange at school today by a surprise visitor,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.566,Surprise,0.618
UgzudCca8LoJ9pSEJRh4AaABAg,Comedy 3000,1 month ago,1512433199396,He got what he desserts! Hahaha!!!,0,false,0,,,,,,,/Positive/Love/,Positive,0.524,Love,0.266
UgxkLgzK500nPpdh7CZ4AaABAg,Νίκος Λιναράς,1 month ago,1512433199400,"Scary and delicious,now I'm hungry",0,false,0,,,,,,,/Negative/Worry/,Negative,0.519,Worry,0.258
Ugy7VHPE9SCOnVqkoJZ4AaABAg,Jelly Bloop,1 month ago,1512433199403,Jello,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzgkLERLDmIFFPpUPJ4AaABAg,Deep fried Chicken nuggets,1 month ago,1512433199406,This has been my favorite channel since the Mario one when orange calls him spaghetti o's still my favorite episode to this day,17,true,2,,,,,,,/Negative/Anger/,Negative,0.401,Anger,0.221
,,,,,,,,UgzgkLERLDmIFFPpUPJ4AaABAg.8_4Rkefsclq8_4pE2TyO0P,Annoying Orange,1 month ago,1512433199780,YAAAAY!!! I love Spaghetti-Os!,9,/Positive/Love/,Positive,0.858,Love,0.58
,,,,,,,,UgzgkLERLDmIFFPpUPJ4AaABAg.8_4Rkefsclq8_AtqubyGMT,Balend Bland,1 month ago,1512433199786,My favorite has to be the Angry Birds episode. That part where grapefruit broke the slingshot cracked me up when I was younger.,2,/Negative/Anger/,Negative,0.469,Anger,0.292
UgwYhbgChVOPA0r54Id4AaABAg,djingisarvid gameplay,1 month ago,1512433199411,this video feels more like a shocktober episode,0,false,0,,,,,,,/Negative/Worry/,Negative,0.481,Worry,0.233
Ugx71cluhaZ584brcCd4AaABAg,juana melendez,1 month ago,1512433199415,And EVIL TURKEY IN THE KITCHEN,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.402,Surprise,0.663
UgwX5muk_mPbfZNXBmR4AaABAg,Galaxy Ninja,1 month ago,1512433199418,"This music is awesome, name plz 3:33",0,false,0,,,,,,,/Positive/Fun/,Positive,0.553,Fun,0.289
Ugz8XjvXoaBw_uRQeV54AaABAg,N And N Doge,1 month ago,1512433199420,160th,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgyBzwXyFVfPZ1CGBRl4AaABAg,Wendy Ann Chadwick,1 month ago,1512433199424,hey orange halloween is over,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.42,Empty tweets / Garbage / No sentiments,0.528
UgwruB_DECOMxof3jWN4AaABAg,Comedy 3000,1 month ago,1512433199430,What the?! It’s not Shocktober anymore!,0,false,0,,,,,,,/Negative/Worry/,Negative,0.486,Worry,0.25
UgzRZTgCMk3Mqh7BOoV4AaABAg,juana melendez,1 month ago,1512433200661,Orange blow the world with 1 trilion T.N.T,0,false,0,,,,,,,/Positive/Love/,Positive,0.411,Love,0.252
UgxTPO5BbI0ONpr3FAN4AaABAg,N And N Doge,1 month ago,1512433200664,160,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugw6mplrlEkx54w4K614AaABAg,Russ Plays,1 month ago,1512433200667,My thanksgiving food is Fried Chicken,0,false,0,,,,,,,/Negative/Worry/,Negative,0.493,Worry,0.242
UgzC-Pg05x6Qw4m0tZB4AaABAg,Fresh Man,1 month ago,1512433200672,1st,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgyCGPYO3Q-ubGoJDrh4AaABAg,Pookie Dancer On Broadway,1 month ago,1512433200675,Happy early Thanksgiving🦃🦃🦃🦃,13,false,0,,,,,,,/Positive/Happiness/,Positive,0.653,Happiness,0.338
UgxgtrApIYRuc0MRJAt4AaABAg,Origami Bushbaby,1 month ago,1512433200678,Stop killing every new person in your channle,0,false,0,,,,,,,/Negative/Hate/,Negative,0.41,Hate,0.241
UgyeR0DRP_5EtDVes_R4AaABAg,MrWiiAlex,1 month ago,1512433200682,I can tell it’s still shocktober 😈,58,true,12,,,,,,,/Neutral/Surprise/,Neutral,0.39,Surprise,0.619
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_4RLBdJild,MrWiiAlex,1 month ago,1512433201274,After all I’m quite...shocked...about this plot,5,/Neutral/Surprise/,Neutral,0.368,Surprise,0.688
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_4Rn4sI3mT,Morgan Millington,1 month ago,1512433201276,Well its a combinage of shocktober and thanksgiving,4,/Positive/Happiness/,Positive,0.51,Happiness,0.33
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_4p8diz-LR,Annoying Orange,1 month ago,1512433201279,It's always Shocktober in our hearts. HAHAHA!!!,12,/Positive/Happiness/,Positive,0.714,Happiness,0.291
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_4qHBBd-NU,Liyah Loopsy,1 month ago,1512433201282,☺😀😮😀😮😎👦🙎🙏👧🙅🙆🙇💑✋✌☝✊💙💔☎📞📫📪📭📬,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_5JuNdbFa5,RaiderBROSstaR,1 month ago,1512433201285,November 1 is also Halloween,0,/Negative/Worry/,Negative,0.359,Worry,0.249
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_5JxNWmZ1B,RaiderBROSstaR,1 month ago,1512433201288,"Annoying Orange BOO!!!




Haha i freaked ya' out!",0,/Positive/Fun/,Positive,0.507,Fun,0.31
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_795vEDWmL,flash speed,1 month ago,1512433201290,Morgan Millington what is thanksgiving for (im british),1,/Neutral/Surprise/,Neutral,0.382,Surprise,0.72
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_79AMtUVjh,MrWiiAlex,1 month ago,1512433201292,flash speed to be thankful of course!,1,/Positive/Relief/,Positive,0.412,Relief,0.277
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_8cfySgHFe,flash speed,1 month ago,1512433201296,MrWiiAlex ok,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.487,Empty tweets / Garbage / No sentiments,0.731
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_FJh68AIZv,Amy Johnson,1 month ago,1512433201299,MrWiiAlex y y,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_RqCmY75KB,#GamingWithMia Hi!!?,1 month ago,1512433201302,jddjeji3jdbxbui4jrbxnksisknsndjdieienbdj de ijebebdu*+*\×&&.#.'\÷*÷_!.!..'.!&×*_×.!.#._!*×.×..-.!&×*.$.!.&'_#.!..!.!_#*_'.#.!?!*_÷..#.'.'&-_$_.$.÷ bejejdidkkdnznzkkdkiejejndnxnkdkejekeikendndkdkdkdnndndndndkx,0,/Negative/Sadness/,Negative,0.345,Sadness,0.231
,,,,,,,,UgyeR0DRP_5EtDVes_R4AaABAg.8_4R6pIepfu8_RqEVZkntD,#GamingWithMia Hi!!?,1 month ago,1512433201304,kekxnnx,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwMqu39sOQGUcihkY54AaABAg,Sasha The Skeleton Vaskovtale,1 month ago,1512433200687,cool,2,true,1,,,,,,,/Positive/Happiness/,Positive,0.828,Happiness,0.364
,,,,,,,,UgwMqu39sOQGUcihkY54AaABAg.8_4R5buvV-J8_86tiRb-Rh,Applesareyum,1 month ago,1512433201042,your cool! subscribe for a subscribe? :),0,/Positive/Happiness/,Positive,0.62,Happiness,0.231
UgxtnHIg0_M1TVOFczZ4AaABAg,Ŵhãt ãrê ŷõu dõîñg šūßščrïßë,1 month ago,1512433200691,Hi have you came in the first hour if you have repliy yes I have came in the first hour,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.493,Empty tweets / Garbage / No sentiments,0.664
UgzQbJII4aqfjy7_5b94AaABAg,Haydn Crook,1 month ago,1512433200696,Hi orange 🍊 your the king 🍊🍊🍊,2,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.567,Empty tweets / Garbage / No sentiments,0.543
,,,,,,,,UgzQbJII4aqfjy7_5b94AaABAg.8_4QhaFmSno8_86q6OsX4i,Applesareyum,1 month ago,1512433201084,yes he is and we are apples! subscribe for a subscribe? :),0,/Positive/Happiness/,Positive,0.439,Happiness,0.244
UgwMqtB2tWtT5Lspni94AaABAg,AMAZE YA,1 month ago,1512433200700,heck yeah top 150,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.383,Empty tweets / Garbage / No sentiments,0.66
Ugw9_07pCkPZi6RJ0zt4AaABAg,Texy texing,1 month ago,1512433200703,"Ha,82)\+(8*:(8#9£/&?#/@@/£#:)#(2/@;/#:)#:0:#(:::::::::::::):):):9:(+:(+:[",0,false,0,,,,,,,/Negative/Boredom/,Negative,0.421,Boredom,0.286
Ugw9TDdxLzZm-vx8z5l4AaABAg,cherryblossom 10228,1 month ago,1512433200707,Early notification squad anyone???,0,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.419,Empty tweets / Garbage / No sentiments,0.682
,,,,,,,,Ugw9TDdxLzZm-vx8z5l4AaABAg.8_4QauGMW_q8_4Rxki4H2z,Arrow Wolf,1 month ago,1512433201123,cherryblossom 10228 moi,0,/Neutral/Surprise/,Neutral,0.449,Surprise,0.601
UgwdyQ6HflwrcQwBKkV4AaABAg,Texy texing,1 month ago,1512433200711,Www.come,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.447,Surprise,0.793
UgzmjFmDPTfPNjdLkRR4AaABAg,Domantas Maciulis,1 month ago,1512433200714,TNT,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugx5NDBQgAmer0hlDXx4AaABAg,LinaInverse25,1 month ago,1512433200718,Greenbean casserole! :D,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.379,Surprise,0.552
UgwHUaGhFctnWv2vapl4AaABAg,Myles Moss,1 month ago,1512433200722,"Anyway, my favorite Thanksgiving dinners are ham and turkey. Probably with eggs, IDK.",0,false,0,,,,,,,/Positive/Happiness/,Positive,0.435,Happiness,0.339
UgwD-L-QNUfqfhX91V94AaABAg,Justin Becker,1 month ago,1512433200725,Cherry-O cream cheese pie,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.51,Empty tweets / Garbage / No sentiments,0.619
UgxkaxUO6Hya2-mpOjx4AaABAg,fun 4 kids,1 month ago,1512433200728,My favorite is pear yayyy,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.842,Happiness,0.336
Ugwf_hXwbSdJyvJUtDN4AaABAg,gamerboyElliot : P,1 month ago,1512433200732,"HOW 2: how to light a stick of TNT
P.S love your vids 😀",0,false,0,,,,,,,/Positive/Love/,Positive,0.6,Love,0.43
Ugxh7VoiUkW7fmSpO0Z4AaABAg,Seya Diakite,1 month ago,1512433202022,Orange is the Orangest orange in the whole history of oranges.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.41,Surprise,0.624
UgzBfZqCSiJuVprofFB4AaABAg,Beata Beata,1 month ago,1512433202026,korob.pl.,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugz-xYm9NKbnd0r-g2h4AaABAg,Beata Beata,1 month ago,1512433202028,Globus clementoni,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwgtFRIjTlL3qvAZI14AaABAg,Beata Beata,1 month ago,1512433202032,Dawid buty,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.521
UgyOxQACMgxIjXKOT6x4AaABAg,Beata Beata,1 month ago,1512433202035,ORANGE!!!!,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.377,Surprise,0.665
Ugz2qt9ERXECp_qhjqd4AaABAg,Beata Beata,1 month ago,1512433202039,merry Chrismas orange,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.445,Surprise,0.51
UgxVLcETHWbzplb0yst4AaABAg,Myles Moss,1 month ago,1512433202042,You REAP what you sow.,0,false,0,,,,,,,/Positive/Love/,Positive,0.465,Love,0.228
UgzDFsGNJzuwD_x5l0h4AaABAg,Beata Beata,1 month ago,1512433202072,Czarna owca,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzlsDQrE3o0Uk7JuNJ4AaABAg,bop krilly bop,1 month ago,1512433202076,Can u do the baby blue challenge?,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.399,Enthusiasm,0.22
UgzlyIUlNj6U-JIczfl4AaABAg,Beata Beata,1 month ago,1512433202079,Czarna owca,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugw1OgLWl6dmPfBXzfB4AaABAg,Beata Beata,1 month ago,1512433202082,Czarna owca,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxVv0V-ONCvB_nT4t94AaABAg,Cole Clifford,1 month ago,1512433202086,I thought shocktober was over. This video is spooky 😱,67,true,10,,,,,,,/Negative/Boredom/,Negative,0.451,Boredom,0.252
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4SxIeQPOt,Kinder Parkin Leepung,1 month ago,1512433202553,It Not Halloween Is End Pls,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.405,Empty tweets / Garbage / No sentiments,0.53
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4UgsDC9bo,Jay J.,1 month ago,1512433202558,"Cole Clifford 
It's a nightmare before Christmas type where it's interchangeable",1,/Positive/Happiness/,Positive,0.381,Happiness,0.233
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4XyQaD1DI,Ashton Pitcher,1 month ago,1512433202563,SHOCKTOBER for LIFE!!... and Death!,2,/Neutral/Surprise/,Neutral,0.359,Surprise,0.7
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4ZDzOqpmC,Abinator Holmes,1 month ago,1512433202568,I thought it was shock Tober video too!!!,0,/Negative/Boredom/,Negative,0.398,Boredom,0.26
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4p6b8huLu,Annoying Orange,1 month ago,1512433202572,I guess it's better than being Spock-y! HAHAHA!!! 🖖🖖🖖🖖,7,/Positive/Happiness/,Positive,0.727,Happiness,0.242
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4pBqaR-ne,Jay J.,1 month ago,1512433202576,"Annoying Orange 
Yes!",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.38,Empty tweets / Garbage / No sentiments,0.757
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4pF7jI-NW,Jay J.,1 month ago,1512433202580,"Annoying Orange 
You should have Plumpkin return for a Thanksgiving episode 😂😂",0,/Negative/Anger/,Negative,0.501,Anger,0.223
,,,,,,,,UgxVv0V-ONCvB_nT4t94AaABAg.8_4PoQyaUv18_4ungKUrjn,Ashton Pitcher,1 month ago,1512433202586,"Annoying Orange I guess now they can't ""life long and prosper""",2,/Negative/Worry/,Negative,0.631,Worry,0.237
