"","X","user","com","degree","outdegree","uw_outdegree","indegree","betweenness","closeness","eigen","trollreply","trollid","density","N","weak_comp","stron_comp","modularity","activity","weight","response","trollcumresp","dens.re","mod.re","comcumresp","comrespbef","trollrespbef","inteactiontroll","interactioncom","anger","disgust","fear","joy","sadness"
"3450",3450,"zOgOs",21,1,1,1,0,0,0.000369822,0,0,5,0.022133527,53,3,53,0.453388763,1,0,0,0,-0.004308796,0.009680942,4,4,0,0,0,"0.171793","0.717816","0.119355","0.119957","0.638155"
"3451",3451,"Ashtyn&Jon",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,0,0,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3452",3452,"Calvin IDK",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,1,1,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3453",3453,"Fyetitan",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,2,2,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3454",3454,"Golden God",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,3,3,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3455",3455,"iBang Urmom",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,4,4,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3456",3456,"Krista Burmasa",22,7,1,0,7,0,0.017857143,0,0,1,0.125,8,1,8,0,1,0,0,7,0.068867255,-0.311450087,7,5,5,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3457",3457,"the hat club Esplin",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,5,5,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3458",3458,"Your Hot Sexy MILF",22,1,1,1,0,0,0.020408163,0,0,1,0.125,8,1,8,0,1,1,1,7,0.068867255,-0.311450087,7,6,6,0,0,"0.87782","0.258067","0.061222","0.002526","0.066405"
"3459",3459,"Adam S",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3460",3460,"AJ Knights",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3461",3461,"Ashtyn&Jon",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3462",3462,"Calvin IDK",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3463",3463,"Christian Davies",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3464",3464,"Fiby Q",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3465",3465,"Fyetitan",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3466",3466,"Golden God",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3467",3467,"iBang Urmom",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3468",3468,"Krista Burmasa",22,18,6,0,18,0,0.002923977,0,1,2,0.052631579,19,1,19,0,6,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3469",3469,"Matthew Edwards",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3470",3470,"MEPSIPAX",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3471",3471,"Nowrishgamer tv",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3472",3472,"Only Foryou",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3473",3473,"the hat club Esplin",22,1,2,1,0,0,0.003076923,0,0,2,0.052631579,19,1,19,0,2,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3474",3474,"Thebeast 21420",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3475",3475,"TheBig Cheese",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3476",3476,"Votefranklin 21",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3477",3477,"Your Hot Sexy MILF",22,1,1,1,0,0,0.00308642,0,0,2,0.052631579,19,1,19,0,1,0,0,0,0.003756493,-0.343779755,7,7,1,0,0,"0.413527","0.44454","0.13233","0.053864","0.262932"
"3478",3478,"_Nope",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3479",3479,"*:TSs:* Blueninja",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3480",3480,"/ *",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3481",3481,"Adam S",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3482",3482,"AJ Knights",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3483",3483,"Ameer Salim",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3484",3484,"Angel Conejo",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3485",3485,"Ashtyn&Jon",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3486",3486,"Becky Petkov",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3487",3487,"Berial92",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3488",3488,"Calvin IDK",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3489",3489,"Christian Davies",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3490",3490,"CuriosityStudio",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3491",3491,"Elijah Lee",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3492",3492,"Ella Ansbacher",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3493",3493,"Fiby Q",22,1,2,1,0,0,0.000566572,0,0,3,0.023255814,43,1,43,0,2,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3494",3494,"Fyetitan",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3495",3495,"Golden God",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3496",3496,"Goomi ?",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3497",3497,"HeroBrineKilla567",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3498",3498,"iBang Urmom",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3499",3499,"ilovefunnyamv2nd",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3500",3500,"Intelletivity",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3501",3501,"Janosch Pelzer",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3502",3502,"Krista Burmasa",22,42,10,0,42,0,0.00055371,0,1,3,0.023255814,43,1,43,0,10,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3503",3503,"Matthew Edwards",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3504",3504,"MEPSIPAX",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3505",3505,"nekoluga-gamer bakaluga",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3506",3506,"Norge872",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3507",3507,"Nowrishgamer tv",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3508",3508,"Only Foryou",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3509",3509,"Random Preston",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3510",3510,"SIK :3",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,2,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3511",3511,"Skyron",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3512",3512,"South Park Lover",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3513",3513,"the hat club Esplin",22,1,2,1,0,0,0.000566572,0,0,3,0.023255814,43,1,43,0,2,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3514",3514,"Thebeast 21420",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3515",3515,"TheBig Cheese",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3516",3516,"Unintelligent Freak",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3517",3517,"Uno Weschke",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3518",3518,"Votefranklin 21",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3519",3519,"xxX ChaosSTAR Xxx",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3520",3520,"Your Hot Sexy MILF",22,1,1,1,0,0,0.000566893,0,0,3,0.023255814,43,1,43,0,1,0,0,0,-0.00978438,-0.414317214,7,7,0,0,0,"0.712501","0.233766","0.127977","0.003941","0.151655"
"3521",3521,"_Nope",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3522",3522,"*:TSs:* Blueninja",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3523",3523,"/ *",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3524",3524,"Adam S",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3525",3525,"AJ Knights",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3526",3526,"Ajay Bagga",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,1,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3527",3527,"Aliizkiin",22,3,1,0,3,0,0.000292227,0,0,4,0.016656926,59,3,59,0.124160172,2,0,0,0,-0.005826674,-0.337182014,7,7,0,0,3,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3528",3528,"Ameer Salim",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3529",3529,"Angel Conejo",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3530",3530,"Ashtyn&Jon",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3531",3531,"Becky Petkov",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3532",3532,"Berial92",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3533",3533,"bluesailormercury",22,2,1,0,2,0,0.000292227,0,0,4,0.016656926,59,3,59,0.124160172,2,0,0,0,-0.005826674,-0.337182014,7,7,0,0,3,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3534",3534,"Calder Nadelson",22,2,2,0,2,0,0.000292227,0,0,4,0.016656926,59,3,59,0.124160172,3,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3535",3535,"Calvin IDK",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3536",3536,"Christian Davies",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3537",3537,"CuriosityStudio",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3538",3538,"Dylan Likes waffles and knuckles",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3539",3539,"Elijah Lee",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3540",3540,"Ella Ansbacher",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3541",3541,"Fiby Q",22,1,2,1,0,0,0.000297177,0,0,4,0.016656926,59,3,59,0.124160172,2,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3542",3542,"Flip King",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3543",3543,"Freeman Trash",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,1,"0.74393","0.471475","0.051204","0.003751","0.052659"
"3544",3544,"Fyetitan",22,1,1,1,0,0,0.000297265,0,0,4,0.016656926,59,3,59,0.124160172,1,0,0,0,-0.005826674,-0.337182014,7,7,0,0,0,"0.74393","0.471475","0.051204","0.003751","0.052659"
