,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
z224szczfsmyjfr0bacdp434oyujrvhgbx4v4ejkp0xw03c010c,IgorDzTV,1 month ago,1.51E+12,Newt Gingrich is honestly terrible.,9,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.401,Worry,0.226
z22vwvn4jqeatjadpacdp434btboqeufu51s3icb2apw03c010c,stark1987,1 month ago,1.51E+12,jimmy must be spitting mad about this,2,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.452,Surprise,0.654
z23mhtdjemuscjiupacdp43b3fhsnt0f2wwvzgib1xxw03c010c,RONDO NUMBA9g,1 month ago,1.51E+12,"White folks BEEN using dog-whistles/speaking in code... Constitution, anyone?",9,TRUE,4,,,,,,,/Neutral/Surprise/,Neutral,0.529,Surprise,0.553
,,,,,,,,z23mhtdjemuscjiupacdp43b3fhsnt0f2wwvzgib1xxw03c010c.1503332258460288,Kaine 317550 21312113,1 month ago,1.51E+12,"Ok, so instead of whining. What are your solutions?",2,/Neutral/Surprise/,Neutral,0.364,Surprise,0.683
,,,,,,,,z23mhtdjemuscjiupacdp43b3fhsnt0f2wwvzgib1xxw03c010c.1503332899740505,THETRUTH202,1 month ago,1.51E+12,Kaine 317550 21312113 kill everyone and start over,0,/Negative/Worry/,Negative,0.576,Worry,0.27
,,,,,,,,z23mhtdjemuscjiupacdp43b3fhsnt0f2wwvzgib1xxw03c010c.1503343414728748,Kaine 317550 21312113,1 month ago,1.51E+12,"THETRUTH202 . You are a disgrace to our people, and mfs like you should be exiled somewhere and replaced by an African who actually wants to be in America",0,/Positive/Enthusiasm/,Positive,0.375,Enthusiasm,0.404
,,,,,,,,z23mhtdjemuscjiupacdp43b3fhsnt0f2wwvzgib1xxw03c010c.1503372868020398,RONDO NUMBA9g,1 month ago,1.51E+12,"Kaine 317550 21312113    White folks again, thinking everyone should be happy stay on land they stole.  I state facts. No whining here.",1,/Positive/Love/,Positive,0.411,Love,0.272
z22dy1fovtncepp5r04t1aokgfhrmmvn3nzwojiv4npvrk0h00410,Stephanie Rene�� DeRamus,1 month ago,1.51E+12,In other news: water is wet.,11,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.438,Surprise,0.614
z23wg5ypfy3ihtsyg04t1aokgxsj0odyy1gsylqdmdvibk0h00410,Gouky,1 month ago,1.51E+12,"What is a dog whistle?Factual statistics?",5,TRUE,2,,,,,,,/Neutral/Surprise/,Neutral,0.412,Surprise,0.721
,,,,,,,,z23wg5ypfy3ihtsyg04t1aokgxsj0odyy1gsylqdmdvibk0h00410.1503331817796555,December's Very Own,1 month ago,1.51E+12,Gouky The Southern Strategy,8,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,z23wg5ypfy3ihtsyg04t1aokgxsj0odyy1gsylqdmdvibk0h00410.1503334083156025,Collyn Brown,1 month ago,1.51E+12,Fox and facts have a mutually exclusive relationship. Sure CNN is bad but fox news takes the retard cake.,2,/Negative/Worry/,Negative,0.568,Worry,0.252
z222u1hjwtbmuzh4v04t1aokgkuhs14zbbv2xyhxpntcbk0h00410,Ant58412 News Channels,1 month ago,1.51E+12,cussing wow,0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.467,Surprise,0.824
z23sc5siepv0z3wcqacdp43aqvwwcvzqflae41533mxw03c010c,"Anubis, Lord of the Dead",1 month ago,1.51E+12,"Jimmy ""Trump deserves a Stalingrad"" Dore hitting hard, as usual",2,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.433,Surprise,0.655
z23xvbfyjriixx2ob04t1aokgl1hs5se0h4pxsfqssakrk0h00410,Kyle Kulinski,1 month ago,1.51E+12,WE'RE AGAINST DOG WHISTLE RACISM YOU DUMBASS!,8,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.359,Worry,0.251
z22czlmreuvivxqqx04t1aokgxa0yf02e4horccr4k5vrk0h00410,LanceFlugerman,1 month ago,1.51E+12,"this is one of the whole ""blame the other guy"" pieces. try not to spit take, lol",1,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.376,Surprise,0.752
z22oijlp0qnmfxhlsacdp43a4n5hme1n555vizc4tnhw03c010c,Edward Maxwell,1 month ago,1.51E+12,Jimmy Dore Unchained!,5,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.443,Surprise,0.544
z22tszbpcnnexrjfkacdp432fpgykbrjkooipib15axw03c010c,L.D. LeDay,1 month ago,1.51E+12,"And you know what civil division leads to.. I just don't see this as being something we can just ""talk out"" anymore. There are clear sides.",2,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.435,Surprise,0.736
,,,,,,,,z22tszbpcnnexrjfkacdp432fpgykbrjkooipib15axw03c010c.1503331329119955,LanceFlugerman,1 month ago,1.51E+12,"its like the playoffs now, isnt it? media hype trains have brought out all the fans, old and new.Anderson coopers 4d chess.",0,/Positive/Fun/,Positive,0.482,Fun,0.271
z22xjvshcw2vcxaoc04t1aokgm0bydsfnvhysrpu5ur2bk0h00410,Greg Raines,1 month ago,1.51E+12,Whites and Asians discussing Black and Hispanic racism. I would like to hear from the victims; I would like to see them vote the R's out.,2,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.531,Surprise,0.662
z23ps1w4ywv4upqyj04t1aokgsnszhjoeu0sm3hm4hz2bk0h00410,Jenicese Turner,1 month ago,1.51E+12,"I am late to your channel..  But i LOVE IT!!! THANK YOU FOR YOUR STRAIGHT UP OPINIONS!!!  FINALLY THE TRUTH WITHOUT FILTERS!!!!",3,FALSE,0,,,,,,,/Positive/Love/,Positive,0.782,Love,0.421
z22vyp35tzyjebacnacdp43avgjaupmyjkqz0tjvdypw03c010c,MomoTheBellyDancer,1 month ago,1.51E+12,Stop insulting snakes!,3,FALSE,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.46,Empty tweets / Garbage / No sentiments,0.697
z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410,Seriously,1 month ago,1.51E+12,Trump was a democrat for most of he's life until 2015 and not a republican but I'm pretty sure the democrat party has had Some racists issue in the past for example the kkk and south,5,TRUE,18,,,,,,,/Negative/Sadness/,Negative,0.49,Sadness,0.253
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503330929533851,Seriously,1 month ago,1.51E+12,Pot calling the kettle yea?,0,/Neutral/Surprise/,Neutral,0.525,Surprise,0.628
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503331357603690,Mark Broadhurst,1 month ago,1.51E+12,Seriously truth hurts some people...,1,/Negative/Worry/,Negative,0.752,Worry,0.252
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503331393341560,LanceFlugerman,1 month ago,1.51E+12,"debbie wasserman shultz is hillarys handler, hillary is trumps handler, this is the establishment doing the establishment.",0,/Negative/Worry/,Negative,0.48,Worry,0.231
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503332995307781,Philip Hall,1 month ago,1.51E+12,Lol I set my watch to you people trying to deny the switching of the Parties let me guess going to say the party switch was a Myth hmm? Starts winding his clock,2,/Negative/Worry/,Negative,0.377,Worry,0.26
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503333656450092,Jace Solomon,1 month ago,1.51E+12,Seriously yeah they did and most of them left to join the wonderfully racist Republican Party.,1,/Negative/Worry/,Negative,0.41,Worry,0.251
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503333861392511,Seriously,1 month ago,1.51E+12,The Republican Party is still the Republican Party it hasn't switched its just more people in the south vote for them and jace your trying to say the same people who was in the civil war vote republican ? And are you trying to say south people are racist ?,0,/Negative/Worry/,Negative,0.497,Worry,0.226
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503334212552045,Seriously,1 month ago,1.51E+12,Jace wonderful racist party how is the Republican Party racist your the party which was built on racism and it still is today only you try and hide it everyone can see it. Let's use this republicans wouldn't give a black person a bone the demcroats will throw a bone but with no meat.,0,/Negative/Worry/,Negative,0.489,Worry,0.263
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503334335849621,Philip Hall,1 month ago,1.51E+12,"Seriously I lived in the south and Grew up there Yes their Racist as shit. Also here is a little history lesson we've had about 6 differing political systems everything from the Federalists to the anti federalist the whigs populist no nothings ect ect ect These parties alternated died off and were consumed changing many differing political stances and bringing in differing dynamics but lets pretend the parties did never switch lets just ignore all of history and all those other parties that were born and died and whose influence is still felt today. Lets pretend the parties and the universe are completely static and they just the same as they were in the 1800s soIf the parties Never Switched 1) How do you explain the changing dynamics of ethic groups from asians blacks whites mexicans and so On as well as religious groups and economic groups from particular career choices (example scientist that normally vote liberal go from republican to democratic over the years) all these demographics are showing a changing trend of the people who once voted for democrats slowly changing their vote to Republicans and vise versa due to one party becoming Conservative and the other Liberal over time 2) How do you explain that geographically the traditional Conservative Southern states that All once Voted Democrat during the civil war era Now Vote Republican as well as other political geographic locations Such as the North East that Vote Republican during the Civil war now Vote Democrat and many more showing the same trend 3) Why is it that these demographics never deviate significantly from the same political issues but vote consistently generation after generation on these issues would go from democrat to republican or republican to democrat if the parties did not exchange/switch their political platforms 4)How is it that the Republican Political Platforms of Today Mirrors that of the Democratic platform of the Civil War Era 5) Why is that Republicans Tax plans follow similar tax plans that Democrats used during the Civil war 6)Why do Republicans Jerry-mander in efforts to restrict voting rights of African Americans and Civil Rights Workers 7) How do you account that all hate groups working against civil rights for blacks women minorities and LGQTB Identify as Conservative and Identify as White Supremacist Mainly Vote Republican 8) Why are there Laws that disproportionately incarcerate blacks indicative of systemic racism that had always been passed in historical Southern and Conservative States on the democratic ticket of yester year now being passed in those Same states Under the Republican Ticket? 9) Why do families with long standing histories of abolitionists and educators have ancestors that were in the republican party but now whose descendants who hold the same views and still continue to fight for civil rights and higher education, which is what the slave driving conservative confederates were against, are now democrats with grandparents or even worse great grandparents who can tell them why they their friends other families and political leaders and people with political oppositions toward them switched parties?10) Why was The Civil Rights Act of 1964  written by a democratic congressman, passed by a democratic house and senate, and signed into law by a Democratic president and passed with democrats 65% Senate 59% House and against Republican 35% Sentate 41%House",0,/Negative/Hate/,Negative,0.634,Hate,0.254
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503334607873345,Seriously,1 month ago,1.51E+12,Because the dems know they would have to get black voters to win a election so they decide to work with them more. Where as republicans thought they already done enough for blacks because they was free.,0,/Negative/Hate/,Negative,0.493,Hate,0.257
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503334648154326,Seriously,1 month ago,1.51E+12,Phillip I bet you never even live in the south,0,/Negative/Hate/,Negative,0.416,Hate,0.236
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503334745660736,Seriously,1 month ago,1.51E+12,"The Republican Party as never been"" liberal"" you bunch of morons.",0,/Negative/Sadness/,Negative,0.392,Sadness,0.235
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503335183843769,Philip Hall,1 month ago,1.51E+12,"Lol Born and raised in Montgomery Alabama and lol right there ""Republicans thought they already done enough for blacks"" yeah thats not a statement that reeks of several racist ideas. Also why don't you address some of my topics gonna ignore all those points of data and historic fact? Yeaaah My family is one of those families with a history of abolitionist. In fact got some slight once removed cousins with a very deep history to the civil rights. You wanna keep talking with that foot in your maw or you want to bend over for me to shove my Foot so far up your ass you won't miss the taste of shoe polish?",0,/Negative/Anger/,Negative,0.578,Anger,0.226
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503335629172702,Seriously,1 month ago,1.51E+12,Phillip hall yeah that's what the republicans thought I told you they wasn't liberal,0,/Negative/Worry/,Negative,0.442,Worry,0.246
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503338100101216,Philip Hall,1 month ago,1.51E+12,"Really still ignoring history you keep doing that.  Just like the Texas state board of education you'll try to rewrite history. Don't worry your racism and policies will fall out just as they've always have you win the battles cause you can make up 100 lies for every 1 truth but only Accurate information has practical application why you lost the war on Slavery vs AbolitionSegregation vs DesegregationWomens right to vote Asians having the Right to own a businessA unified government (Yeah your confederate small and decentralized government is shit you tried it twice in this country and twice and failed we'll not let you do it again)LBQGT rightsand really just stop here cause its gonna be a Damn long list",0,/Negative/Hate/,Negative,0.546,Hate,0.253
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503343417415956,Jace Solomon,1 month ago,1.51E+12,"Seriously well I'm not a democrat. Doesn't it seem weird that almost every white supremacist and Nazi votes republican. Doesn't it seem weird that republicans are the ones that constantly oppress others wether its religion, race,sexual orientation, list goes on. Sure there are probably tons of closet racist democrats. But the entire Republican Party is filled with openly racist people.",0,/Negative/Anger/,Negative,0.642,Anger,0.246
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503343478438871,Jace Solomon,1 month ago,1.51E+12,Seriously also republicans would try to stab blacks with a bone. Their hatred knows no bounds.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.481,Empty tweets / Garbage / No sentiments,0.556
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503344005202401,Philip Hall,1 month ago,1.51E+12,"Look at my 10 points thats one of them If the parties Never Switched 1) How do you explain the changing dynamics of ethic groups from asians blacks whites mexicans and so On as well as religious groups and economic groups from particular career choices (example scientist that normally vote liberal go from republican to democratic over the years) all these demographics are showing a changing trend of the people who once voted for democrats slowly changing their vote to Republicans and vise versa due to one party becoming Conservative and the other Liberal over time 2) How do you explain that geographically the traditional Conservative Southern states that All once Voted Democrat during the civil war era Now Vote Republican as well as other political geographic locations Such as the North East that Vote Republican during the Civil war now Vote Democrat and many more showing the same trend 3) Why is it that these demographics never deviate significantly from the same political issues but vote consistently generation after generation on these issues would go from democrat to republican or republican to democrat if the parties did not exchange/switch their political platforms 4)How is it that the Republican Political Platforms of Today Mirrors that of the Democratic platform of the Civil War Era 5) Why is that Republicans Tax plans follow similar tax plans that Democrats used during the Civil war 6)Why do Republicans Jerry-mander in efforts to restrict voting rights of African Americans and Civil Rights Workers 7) How do you account that all hate groups working against civil rights for blacks women minorities and LGQTB Identify as Conservative and Identify as White Supremacist Mainly Vote Republican 8) Why are there Laws that disproportionately incarcerate blacks indicative of systemic racism that had always been passed in historical Southern and Conservative States on the democratic ticket of yester year now being passed in those Same states Under the Republican Ticket? 9) Why do families with long standing histories of abolitionists and educators have ancestors that were in the republican party but now whose descendants who hold the same views and still continue to fight for civil rights and higher education, which is what the slave driving conservative confederates were against, are now democrats with grandparents or even worse great grandparents who can tell them why they their friends other families and political leaders and people with political oppositions toward them switched parties?10) Why was The Civil Rights Act of 1964  written by a democratic congressman, passed by a democratic house and senate, and signed into law by a Democratic president and passed with democrats 65% Senate 59% House and against Republican 35% Sentate 41%House",0,/Negative/Hate/,Negative,0.557,Hate,0.247
,,,,,,,,z223t1tw1laiwth4z04t1aokgjbchckj204u5chj1mtnrk0h00410.1503379547860887,Mark Broadhurst,1 month ago,1.51E+12,"Jace Solomon well of course you would say that you're probably a hetronormative cis white male.Oh wait that's oppressive shame on me for discriminating on sexual orientation, trans status, skin colour and gender.Just like the left does.What makes it worse is that 2 of those terms didn't exist 5 years ago so the left is creating all new ways to discriminate against people.",0,/Negative/Hate/,Negative,0.505,Hate,0.229
z22edt4zfzjsslpgx04t1aokg5btexnrocujs4lped5rrk0h00410,Mace Jones,1 month ago,1.51E+12,Are you dumb?,0,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.563,Surprise,0.575
,,,,,,,,z22edt4zfzjsslpgx04t1aokg5btexnrocujs4lped5rrk0h00410.1503331464908283,ffairlane57,1 month ago,1.51E+12,bot.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.46,Empty tweets / Garbage / No sentiments,0.535
z22ms3eolxnnzddhx04t1aokgejibzooykr2eleb1wmxrk0h00410,Gordon Woodroffe,1 month ago,1.51E+12,Trump President and Nazi genocide brown shirts,3,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.457,Surprise,0.589
z22kexqj4v2ujjm4f04t1aokg5cvjtx0soni2atf0z4crk0h00410,Cro nus,1 month ago,1.51E+12,Well now their Trump as President in context. Never mind a pattern of divisive statements if not inflammatory. I gave him a benefit of a doubt because the news media does distort the news. No there is enough evidence that he is a bigot. Patterns do lie.,1,FALSE,0,,,,,,,/Negative/Hate/,Negative,0.636,Hate,0.248
z23gglliipegcll5m04t1aokg253nnw1wv2rspjlhv4nbk0h00410,gerbs96,1 month ago,1.51E+12,And it's hysterical leftists like you cunts that make liberals actually believe this crap about the other side.,8,TRUE,5,,,,,,,/Positive/Love/,Positive,0.36,Love,0.245
,,,,,,,,z23gglliipegcll5m04t1aokg253nnw1wv2rspjlhv4nbk0h00410.1503330842499948,Kev Lar,1 month ago,1.51E+12,"gerbs96 Nothing is ever racist, huh?",4,/Neutral/Surprise/,Neutral,0.424,Surprise,0.61
,,,,,,,,z23gglliipegcll5m04t1aokg253nnw1wv2rspjlhv4nbk0h00410.1503331284512819,gerbs96,1 month ago,1.51E+12,"Kev Lar can you read? Did I say there is no such thing as racism? No, I didn't. I think it's an over blown boogey-man at this point, and not nearly the problem the far left makes it out to be.",0,/Negative/Worry/,Negative,0.652,Worry,0.217
,,,,,,,,z23gglliipegcll5m04t1aokg253nnw1wv2rspjlhv4nbk0h00410.1503331697758473,Kev Lar,1 month ago,1.51E+12,gerbs96 So the rising white nationalist because of a declining white population isn't a problem then?,4,/Neutral/Surprise/,Neutral,0.381,Surprise,0.709
,,,,,,,,z23gglliipegcll5m04t1aokg253nnw1wv2rspjlhv4nbk0h00410.1503335846170209,gerbs96,1 month ago,1.51E+12,"Kev Lar you have no sense of scale. The white nationalists are a minuscule minority of losers, that no one likes mind you, that have so little going on in their lives that they actually care about being white. A quick glance at history will demonstrate centuries of Italians hating the portugeuse...the Irish hating the British....the scots hating the brits,...the French hating the poles, etc, etc, etc. The idea that ""white"" is a category that most ""white"" people care about is retarded, these various European nationalities aren't a monolith united in their ""whiteness"". Additionally, most ""white"" people are too busy living their lives and identifying themselves by their careers and hobbies...not race. In the end the biggest racists around, people that care exclusively about people's color over character, are the two current sides of the same autistic identity politics coin....progressives/leftists/antifa and white nationalists/neo-nazis/kkk. Actual liberals and conservatives don't apply to your binary worldview of heroes and villains.",2,/Negative/Hate/,Negative,0.6,Hate,0.292
,,,,,,,,z23gglliipegcll5m04t1aokg253nnw1wv2rspjlhv4nbk0h00410.1503343884629455,Littos Alive,1 month ago,1.51E+12,gerbs96 I'm amazed that racist clowns like you have the capacity to digest 9 full minutes of   intelligent discourse. you're evolving. slow clap.,1,/Positive/Love/,Positive,0.6,Love,0.348
z22az31y0nmehnqgt04t1aokgi151a4mlsdfcbiduomsbk0h00410,WVU Benjisaur,1 month ago,1.51E+12,"I will never understand why people want the President to go down in flames, he's the pilot of the flight we are all on.  Definitely not my pick to fly the damn plane but we're stuck with him and I don't want the thing to crash.",2,TRUE,2,,,,,,,/Negative/Hate/,Negative,0.765,Hate,0.233
,,,,,,,,z22az31y0nmehnqgt04t1aokgi151a4mlsdfcbiduomsbk0h00410.1503331544782037,maxim30,1 month ago,1.51E+12,"WVU Benjisaur have you been paying attention? 50% or more of the profits made are taken by 1% and they don't want to pay even 30% tax on that. FBI NSA and the rest given orders to ignore the letter and spirit of the law.  Police shooting unarmed citizens without any punishment (a police officer will be punished more often for corruption than violence against citizens). Police used as fine collectors, blockbusting agents for gentrification and political coffers. Identity politics run rampant. lets not even start on racism. The economic situation is now just a cash cow for the wealthy that everyday citizens are now turning to drugs in large numbers and family structures are breaking down.  Th8s plane isn't flying its going down in flames.",1,/Negative/Worry/,Negative,0.623,Worry,0.24
,,,,,,,,z22az31y0nmehnqgt04t1aokgi151a4mlsdfcbiduomsbk0h00410.1503332087547460,Ish,1 month ago,1.51E+12,"WVU Benjisaur If the plane is going somewhere I dont want to go, then yes, ill want that plane to turn around.....then jail the pilot",1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.481,Empty tweets / Garbage / No sentiments,0.73
z23wed2q5pvnwfr2nacdp43bnkuwt3vmpbdfzgyzx3hw03c010c,D Mc,1 month ago,1.51E+12,"But, hey Jimmy, that revolutions going to start at any minute.",3,FALSE,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.534
z22oe32q5ynaibhhf04t1aokgc5jv1m1zd55k42gxzk5bk0h00410,joseph4861,1 month ago,1.51E+12,Donald Trump is a goose stepper.,5,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.39,Surprise,0.715
,,,,,,,,z22oe32q5ynaibhhf04t1aokgc5jv1m1zd55k42gxzk5bk0h00410.1503330143428992,orangeedo,1 month ago,1.51E+12,joseph4861 sad,1,/Negative/Sadness/,Negative,0.996,Sadness,0.466
z23mhldyutjfcdowr04t1aokgvhymtbvbsj2iyamuoembk0h00410,KvltLarp Warrior,1 month ago,1.51E+12,"You triggered ass bitches have nothing to complain about so you act like everything is a secret coded racist conspiracy, stop being paranoid",7,TRUE,4,,,,,,,/Negative/Hate/,Negative,0.409,Hate,0.234
,,,,,,,,z23mhldyutjfcdowr04t1aokgvhymtbvbsj2iyamuoembk0h00410.1503330098374065,A,1 month ago,1.51E+12,KvltLarp Warrior stfu racist go watch fox newss,12,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.506,Empty tweets / Garbage / No sentiments,0.635
,,,,,,,,z23mhldyutjfcdowr04t1aokgvhymtbvbsj2iyamuoembk0h00410.1503330804337610,Luis Rodriguez,1 month ago,1.51E+12,"KvltLarp Warrior wrong channel, go to Alex jones",11,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.442,Empty tweets / Garbage / No sentiments,0.658
,,,,,,,,z23mhldyutjfcdowr04t1aokgvhymtbvbsj2iyamuoembk0h00410.1503330891452585,TheKaiTetley,1 month ago,1.51E+12,"KvltLarp Warrior.   It's entertaining.  I refuse to believe Donald Trump is racist, but he is appealing to racists.  By that, I mean racists and bigots love the man.",0,/Positive/Love/,Positive,0.474,Love,0.354
,,,,,,,,z23mhldyutjfcdowr04t1aokgvhymtbvbsj2iyamuoembk0h00410.1503340088500901,Ken Bob,1 month ago,1.51E+12,+KvitLarp Warrior    Too bad you can't be as blind to skin color as you are to the truth.,0,/Negative/Worry/,Negative,0.522,Worry,0.228
z23sunn53nz4tpjoh04t1aokgujfbclr0c2v04mardterk0h00410,SupaDr00g,1 month ago,1.51E+12,Dog whistles like white privilege?,5,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.392,Surprise,0.627
,,,,,,,,z23sunn53nz4tpjoh04t1aokgujfbclr0c2v04mardterk0h00410.1503331009672110,TheKaiTetley,1 month ago,1.51E+12,"SupaDr00g.  Yeah, it is a strange phrase.  Dog Whistle Racism.  I wish I'd thought of that.  It's very catchy.",0,/Negative/Worry/,Negative,0.51,Worry,0.209
z22icpzyxumpyz43jacdp433tda0w2jt4gn3prrqqt1w03c010c,Nova Jeinewartz,1 month ago,1.51E+12,Jimmy Dore is a comedian who somehow has convinced himself that he understands the complexities of Page 2.,1,TRUE,3,,,,,,,/Negative/Worry/,Negative,0.412,Worry,0.238
,,,,,,,,z22icpzyxumpyz43jacdp433tda0w2jt4gn3prrqqt1w03c010c.1503330864241266,Luis Rodriguez,1 month ago,1.51E+12,"Nova Jeinewartz what is your point, trump is a reality host.",4,/Neutral/Surprise/,Neutral,0.353,Surprise,0.684
,,,,,,,,z22icpzyxumpyz43jacdp433tda0w2jt4gn3prrqqt1w03c010c.1503340681021415,Ken Bob,1 month ago,1.51E+12,+Nova  That's better than the President.  Donald is too stupid and lazy to even read Page 2.  That's why his national security briefings are now limited to one page with pictures.,2,/Negative/Hate/,Negative,0.447,Hate,0.22
,,,,,,,,z22icpzyxumpyz43jacdp433tda0w2jt4gn3prrqqt1w03c010c.1503344163793370,Littos Alive,1 month ago,1.51E+12,Luis Rodriguez hugs,0,/Positive/Love/,Positive,0.63,Love,0.468
z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c,Rosie Bro,1 month ago,1.51E+12,Obamas birth certificate is fake look it up,8,TRUE,9,,,,,,,/Neutral/Surprise/,Neutral,0.392,Surprise,0.632
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503330062826889,Richie Sahlin,1 month ago,1.51E+12,Rosie Bro Your account is fake.,13,/Negative/Anger/,Negative,0.357,Anger,0.236
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503330207887423,will be my end,1 month ago,1.51E+12,So Dump lied when he finally admitted that Obama was born here?,10,/Neutral/Surprise/,Neutral,0.445,Surprise,0.718
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503331063929472,TheKaiTetley,1 month ago,1.51E+12,will be my end.  Exactly.   Donald Trump admitted that he was wrong.,2,/Negative/Worry/,Negative,0.477,Worry,0.295
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503843109493673,Rosie Bro,1 month ago,1.51E+12,Type into YouTube Obamas birth certificate fake and watch the investigation and then you will see.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.536,Empty tweets / Garbage / No sentiments,0.602
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503847543736292,Richie Sahlin,1 month ago,1.51E+12,Rosie Bro Quit being racist and just admit that Obama is a U.S. citizen.,0,/Neutral/Surprise/,Neutral,0.379,Surprise,0.696
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503847617035365,Rosie Bro,1 month ago,1.51E+12,"Richie Sahlin theirs no doubt he is, but his birth certificate is fake. Look it up",0,/Negative/Worry/,Negative,0.475,Worry,0.255
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503850695143605,Richie Sahlin,1 month ago,1.51E+12,Rosie Bro You're just mad that a black guy made a better president than a white guy.,0,/Positive/Love/,Positive,0.512,Love,0.231
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503879294480397,Rosie Bro,1 month ago,1.51E+12,"Richie Sahlin lol why would I care if a back guy was president? Why do you keep on thinking I'm racist lol??? Dude I'm not even from the US, I'm from Australia. I have an interest in US government.",0,/Negative/Worry/,Negative,0.426,Worry,0.24
,,,,,,,,z23cgpb51maxshgmsacdp430di4i0d54fngazkutdyxw03c010c.1503879401286392,Richie Sahlin,1 month ago,1.51E+12,Rosie Bro Sorry. I'm used to telling skinheads these facts but they won't listen.,0,/Negative/Sadness/,Negative,0.657,Sadness,0.244
z223gzrormbew123aacdp435l2m2qpdwmryhmrdcbrtw03c010c,Robert Vysther,1 month ago,1.51E+12,"True, stick Trump to the Republican party and hammer them with it.",9,FALSE,0,,,,,,,/Positive/Love/,Positive,0.467,Love,0.242
